sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,0,total_valid_votes,rejected_votes,total,tendered_votes
76,12,76,0,243,27,0,0,0,0,0,0,0,45,0,0,0,0,1,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,0,786,0
77,12,77,0,198,21,0,0,0,0,0,0,0,25,0,0,1,4,1,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,679,0,683,0
78,12,78,0,252,21,1,0,0,0,0,0,1,43,0,0,0,1,0,476,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,798,0,801,0
79,12,79,0,266,23,0,0,0,0,0,0,0,34,0,0,1,0,1,414,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,741,0,744,0
80,12,80,0,184,11,0,0,0,0,0,1,2,29,0,0,0,0,1,345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,580,0,580,0
81,12,81,0,212,7,1,0,0,0,0,0,1,50,0,0,1,2,1,332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,609,0,612,0
82,12,82,0,222,11,0,0,0,0,0,0,0,40,0,0,2,0,0,408,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,1,0,1,1,0,2,0,0,4,0,0,0,0,0,0,3,699,0,702,0
83,12,83,0,151,26,0,0,1,0,0,0,0,45,0,0,3,0,1,384,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,621,0,622,0
84,12,84,0,106,9,1,0,0,0,0,1,0,26,0,0,1,0,0,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,451,0,453,1
85,12,85,0,207,29,0,0,0,0,1,0,1,33,0,0,2,1,0,476,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,7,764,0,771,0
