sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,total_valid_votes,rejected_votes,total,tendered_votes
15,88,15,0,189,4,28,14,70,1,0,387,3,0,1,0,2,0,0,5,0,0,0,1,0,1,1,4,0,1,0,0,0,1,3,0,716,0,716,0
16,88,16,0,184,2,22,25,123,1,1,435,0,1,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,1,0,1,0,0,1,4,805,0,809,0
17,88,17,0,183,0,34,32,171,2,3,441,2,0,0,1,1,0,0,1,4,0,0,0,2,0,0,3,3,1,0,2,1,0,3,3,890,0,893,0
18,88,18,0,145,0,34,10,333,1,0,268,1,0,1,0,4,3,1,0,0,0,0,1,2,0,0,5,1,0,0,2,0,0,0,0,812,0,812,0
19,88,19,0,147,0,20,13,214,2,2,442,0,0,0,2,0,0,0,1,1,0,0,1,1,2,0,4,0,0,0,0,0,1,0,3,853,0,856,0
20,88,20,0,76,1,22,97,243,5,2,344,2,1,0,1,2,1,0,3,0,0,0,1,0,0,0,6,1,3,1,1,1,5,2,7,821,0,828,0
21,88,21,0,74,0,15,130,206,3,0,357,1,0,1,3,2,2,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,2,803,0,805,0
22,88,22,0,148,3,24,13,61,1,4,515,3,1,1,4,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0,2,1,1,789,0,790,0
23,88,23,0,114,2,10,14,87,1,2,284,0,1,0,0,0,0,1,2,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2,526,0,528,0
24,88,24,0,76,1,3,113,137,1,0,188,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,533,0,533,0
25,88,25,0,139,4,15,76,143,2,6,442,0,0,0,1,5,1,0,1,4,0,0,1,0,0,0,2,0,2,0,0,1,0,1,2,846,0,848,0
26,88,26,0,110,4,13,146,226,2,2,395,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,2,910,0,912,0
27,88,27,0,66,2,17,109,140,0,0,297,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,637,0,641,0
28,88,28,0,159,0,57,99,119,1,4,577,2,2,2,2,2,0,1,5,5,1,0,1,4,1,0,4,0,2,0,1,3,0,3,2,1057,0,1059,0
29,88,29,0,74,0,17,74,142,3,3,290,1,0,1,0,0,2,0,0,2,0,1,2,1,0,0,0,0,1,0,0,0,2,2,2,618,0,620,0
30,88,30,0,215,1,36,41,204,4,1,484,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,993,0,998,0
31,88,31,0,117,1,23,122,262,0,10,340,0,0,1,0,1,2,1,0,3,2,0,0,0,0,1,3,2,0,1,0,0,1,1,4,894,0,898,0
32,88,32,0,194,1,36,80,314,2,4,432,1,0,0,0,2,0,0,2,0,0,1,2,2,0,1,1,0,0,0,0,0,1,0,4,1076,0,1080,0
33,88,33,0,149,4,27,41,219,0,4,536,4,0,1,2,1,3,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,3,1000,0,1003,0
34,88,34,0,124,2,9,44,281,2,3,370,0,0,1,3,0,2,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,2,848,0,850,0
35,88,35,0,199,2,21,117,276,3,1,375,1,0,2,2,2,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1013,0,1013,0
