sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,total_valid_votes,rejected_votes,total,tendered_votes
272,150,272,0,311,1,20,1,4,220,1,1,5,309,5,1,2,3,1,11,6,0,1,3,906,0,906,0,0,0,0,0,272,0
272,150,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,150,273,0,485,0,24,0,0,159,0,0,1,111,2,3,0,0,0,8,4,1,0,1,799,0,799,0,0,0,0,0,273,0
274,150,274,0,173,2,16,0,1,127,2,1,3,457,3,0,0,0,1,2,7,0,0,2,797,0,797,0,0,0,0,0,274,0
275,150,275,0,162,0,20,0,2,138,1,0,4,325,2,1,0,0,1,3,4,0,0,1,664,0,664,0,0,0,0,0,275,0
276,150,276,0,315,2,35,1,7,288,3,1,0,104,2,0,0,1,0,2,49,0,3,1,814,0,814,0,0,0,0,0,276,0
277,150,277,0,197,1,18,0,4,182,1,0,2,590,4,3,0,0,0,3,5,0,1,4,1015,0,1015,0,0,0,0,0,277,0
278,150,278,0,147,0,7,0,5,59,2,0,7,468,1,1,1,0,0,4,1,0,0,2,705,0,705,0,0,0,0,0,278,0
279,150,279,0,190,2,19,0,0,108,2,1,4,386,1,3,0,0,1,2,10,1,2,3,735,0,735,0,0,0,0,0,279,0
280,150,280,0,334,1,14,0,2,171,2,0,4,264,3,1,0,1,0,1,1,0,0,1,800,0,800,0,0,0,0,0,280,0
281,150,281,0,268,0,14,0,5,222,2,0,5,465,0,1,0,0,1,3,2,0,0,0,988,0,988,0,0,0,0,0,281,0
281,150,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,150,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,150,282,0,252,1,13,0,0,180,5,1,0,380,2,3,1,0,0,2,2,0,0,2,844,0,844,0,0,0,0,0,282,0
283,150,283,0,276,2,26,0,4,207,5,1,6,429,4,3,0,1,1,4,3,0,2,1,975,0,975,0,0,0,0,0,283,0
283,150,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,150,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,150,284,0,356,2,9,0,3,150,3,1,0,89,0,1,0,0,0,4,4,1,0,0,623,0,623,0,0,0,0,0,284,0
285,150,285,0,89,0,4,0,0,60,0,0,2,277,0,2,1,0,0,0,2,0,1,0,438,0,438,0,0,0,0,0,285,0
285,150,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,150,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,150,286,0,164,1,17,0,2,117,4,0,3,417,1,1,0,1,0,2,3,0,0,0,733,0,733,0,0,0,0,0,286,0
287,150,287,0,238,0,21,0,1,112,3,0,2,212,3,1,0,0,0,2,2,0,0,1,598,0,598,0,0,0,0,0,287,0
288,150,288,0,261,4,33,1,5,214,0,1,6,343,2,3,0,1,1,9,2,0,0,0,886,0,886,0,0,0,0,0,288,0
289,150,289,0,247,1,17,0,1,121,1,0,1,259,4,2,0,0,2,1,3,0,1,2,663,0,663,0,0,0,0,0,289,0
290,150,290,0,270,1,23,0,3,117,2,0,5,343,1,0,0,1,0,5,1,0,0,2,774,0,774,0,0,0,0,0,290,0
291,150,291,0,204,1,12,0,1,149,0,1,1,201,3,0,0,0,0,5,5,3,1,1,588,0,588,0,0,0,0,0,291,0
292,150,292,0,199,1,17,0,2,114,2,2,4,557,2,2,0,0,0,5,4,0,0,1,912,0,912,0,0,0,0,0,292,0
293,150,293,0,209,2,19,2,2,149,4,0,3,343,4,2,0,0,0,3,0,0,0,0,742,0,742,0,0,0,0,0,293,0
294,150,294,0,189,2,25,0,3,172,1,0,3,402,3,1,1,1,2,0,1,0,0,0,806,0,806,0,0,0,0,0,294,0
295,150,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,150,295,0,393,1,19,0,0,249,1,1,0,127,2,1,0,1,0,6,2,2,2,1,808,0,808,0,0,0,0,0,295,0
296,150,296,0,273,1,11,0,0,131,0,2,3,418,5,3,1,1,0,4,7,0,1,0,861,0,861,0,0,0,0,0,296,0
296,150,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,150,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,150,297,0,257,0,14,0,0,141,0,3,5,196,1,0,0,1,0,6,6,0,0,0,630,0,630,0,0,0,0,0,297,0
298,150,298,0,102,0,9,0,1,59,1,0,6,358,1,1,0,0,0,0,0,0,0,0,538,0,538,0,0,0,0,0,298,0
298,150,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,150,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,150,299,0,104,1,10,0,2,72,2,1,7,395,0,5,0,1,0,1,3,0,0,0,604,0,604,0,0,0,0,0,299,0
300,150,300,0,101,1,7,0,1,40,2,0,8,295,1,0,2,0,1,2,5,1,1,1,469,0,469,0,0,0,0,0,300,0
300,150,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,150,301,0,231,4,21,0,1,148,1,0,4,501,3,1,0,0,1,5,3,0,0,0,924,0,924,0,0,0,0,0,301,0
302,150,302,0,293,1,22,4,7,268,3,2,0,172,3,1,0,1,0,6,18,0,0,3,804,0,804,0,0,0,0,0,302,0
303,150,303,0,116,3,35,0,1,122,8,0,3,328,5,1,0,1,0,2,6,0,1,2,634,0,634,0,0,0,0,0,303,0
304,150,304,0,298,2,24,3,3,274,3,2,4,393,3,2,1,1,0,10,15,0,0,1,1039,0,1039,0,0,0,0,0,304,0
305,150,305,0,263,0,10,0,4,179,0,1,4,389,3,6,0,1,1,4,3,0,0,0,868,0,868,0,0,0,0,0,305,0
306,150,306,0,225,3,20,0,3,132,4,0,5,512,2,3,0,0,0,2,4,0,0,1,916,0,916,0,0,0,0,0,306,0
307,150,307,0,257,1,18,0,1,116,2,3,2,150,0,0,0,0,0,6,4,2,2,0,564,0,564,0,0,0,0,0,307,0
308,150,308,0,157,1,23,0,6,135,1,5,2,190,0,2,1,3,2,4,42,0,0,2,576,0,576,0,0,0,0,0,308,0
309,150,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,150,309,0,196,1,17,2,3,153,5,2,11,566,5,3,2,1,0,8,3,1,0,0,979,0,979,0,0,0,0,0,309,0
310,150,310,0,282,2,29,0,2,197,5,1,6,499,3,9,3,1,1,9,4,1,1,1,1056,0,1056,0,0,0,0,0,310,0
310,150,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,150,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,150,311,0,317,1,17,0,2,204,3,3,3,379,1,0,0,0,0,7,3,0,0,1,941,0,941,0,0,0,0,0,311,0
312,150,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,150,312,0,208,4,19,0,3,149,4,0,1,196,2,5,0,0,0,2,4,0,0,2,599,0,599,0,0,0,0,0,312,0
313,150,313,0,219,2,31,1,1,267,0,0,2,232,2,1,0,1,0,4,2,0,0,4,769,0,769,0,0,0,0,0,313,0
313,150,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,150,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,150,314,0,236,0,27,0,2,233,2,0,2,265,2,0,0,0,0,1,0,1,0,0,771,0,771,0,0,0,0,0,314,0
315,150,315,0,515,4,22,3,4,320,2,1,1,90,1,3,0,0,2,3,3,0,0,1,975,0,975,0,0,0,0,0,315,0
316,150,316,0,114,0,4,0,0,101,0,1,0,128,0,2,0,0,0,4,0,0,0,0,354,0,354,0,0,0,0,0,316,0
317,150,317,0,245,2,23,0,2,144,1,0,1,121,2,2,0,0,0,3,2,0,0,0,548,0,548,0,0,0,0,0,317,0
318,150,318,0,217,0,23,0,4,169,5,1,2,333,5,2,0,0,0,7,3,0,0,2,773,0,773,0,0,0,0,0,318,0
319,150,319,0,242,2,15,0,2,123,3,0,1,375,2,2,0,0,0,0,3,0,0,1,771,0,771,0,0,0,0,0,319,0
320,150,320,0,212,1,14,0,1,131,2,1,1,171,2,2,0,0,0,7,0,0,0,0,545,0,545,0,0,0,0,0,320,0
