sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,total_valid_votes,rejected_votes,total,tendered_votes
73,13,73,0,98,0,24,187,2,0,1,0,0,0,240,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,559,0,560,0
74,13,74,0,71,2,29,302,0,0,0,0,0,3,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,710,0,713,0
75,13,75,0,86,1,30,178,0,0,1,0,1,4,482,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,790,0,792,0
76,13,76,0,76,1,22,179,2,0,0,2,0,3,415,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,707,0,710,1
77,13,77,0,92,0,26,212,1,0,0,0,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,638,0,646,0
78,13,78,0,84,1,29,178,2,0,0,1,0,1,411,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,712,0,714,0
79,13,79,0,0,1,11,195,0,0,0,0,0,4,438,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,762,0,763,0
80,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,13,80,0,72,2,15,253,1,0,0,1,0,2,338,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,690,0,691,0
81,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,13,81,0,64,2,28,254,1,0,2,0,0,2,235,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,592,0,596,0
82,13,82,0,52,0,35,183,0,0,0,0,0,1,409,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,685,0,686,0
83,13,83,0,63,1,33,238,1,0,0,1,0,1,396,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,737,0,739,0
84,13,84,0,64,3,33,242,1,1,2,0,0,2,400,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,5,756,0,761,0
85,13,85,0,93,1,18,241,1,0,0,0,0,5,407,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,770,0,770,0
86,13,86,0,63,1,28,209,0,0,0,0,0,1,466,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,0,3,0,0,0,0,1,1,2,780,0,782,0
87,13,87,0,74,0,25,186,1,0,0,0,0,1,473,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,767,0,768,0
88,13,88,0,42,1,18,189,1,0,0,0,0,5,177,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,438,0,442,0
89,13,89,0,62,1,16,282,0,0,0,0,0,3,351,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,722,0,725,0
90,13,90,0,78,1,28,203,0,0,1,0,0,1,245,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,561,0,564,0
91,13,91,0,124,0,24,229,0,1,0,0,0,1,315,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,698,0,699,0
92,13,92,0,108,1,15,214,2,0,0,0,1,0,292,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,3,640,0,643,0
93,13,93,0,91,1,23,185,0,1,0,0,0,2,275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,582,0,585,0
94,13,94,0,89,1,19,293,1,0,0,0,0,4,368,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,780,0,784,0
95,13,95,0,68,1,22,192,0,0,1,0,0,0,266,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,557,0,560,0
96,13,96,0,66,1,22,187,0,0,0,0,0,0,252,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,534,0,535,0
97,13,97,0,61,0,32,204,0,0,0,1,0,1,267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,570,0,571,0
98,13,98,0,92,1,15,175,0,0,0,0,0,3,278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,567,0,572,0
99,13,99,0,79,1,9,182,0,0,0,0,0,1,267,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,541,0,542,0
100,13,100,0,104,2,16,258,1,0,1,0,0,0,362,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,750,0,752,0
101,13,101,0,73,0,18,328,1,0,1,0,0,3,307,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,734,0,737,0
102,13,102,0,104,2,22,263,0,1,0,0,0,1,369,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,764,0,767,0
