sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,0,total_valid_votes,rejected_votes,total,tendered_votes
11,11,11,0,146,32,240,4,1,0,2,476,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,2,0,2,1,1,0,0,1,1,1,0,1,0,3,919,0,922,0
12,11,12,0,69,18,321,1,0,0,0,293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,704,0,705,0
13,11,13,0,55,14,227,0,0,0,0,234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,536,0,537,0
14,11,14,0,82,21,267,2,0,0,3,328,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,706,0,712,0
15,11,15,0,120,36,238,3,0,0,1,442,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,844,0,848,0
16,11,16,0,57,25,331,0,1,0,1,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,0,669,0
17,11,17,0,155,32,240,3,0,0,2,460,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,898,0,903,0
18,11,18,0,79,19,198,0,0,0,1,627,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,931,0,931,0
19,11,19,0,89,20,406,2,0,0,1,307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,829,0,831,0
20,11,20,0,34,18,437,2,0,0,0,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,717,0,718,0
21,11,21,0,79,18,500,1,1,0,0,364,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,968,0,969,0
22,11,22,0,128,37,277,1,1,0,0,372,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,4,822,0,826,0
23,11,23,0,55,23,664,1,0,0,1,331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1078,0,1080,0
24,11,24,0,14,14,648,3,0,0,0,205,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,887,0,890,0
